SP1 1QR,10,415850,130881,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QS,10,415914,130852,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QT,10,415960,130859,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QU,10,416021,131123,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QW,10,415806,130757,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QX,10,416003,131012,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QY,10,416064,131338,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1QZ,10,416172,131529,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RB,10,416343,131803,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RD,10,416112,131232,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RE,10,416086,131180,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RG,10,415997,130646,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RH,10,416016,130794,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RJ,10,416041,130778,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RL,10,416063,130719,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RN,10,416176,130748,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RP,10,416067,130602,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RQ,10,416010,130703,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RR,10,416073,130653,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RS,10,416043,130536,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RU,10,416095,131549,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RW,10,416190,130677,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1RZ,10,416177,130584,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SA,10,415960,131277,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SB,10,416059,130930,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SD,10,416038,130900,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SE,10,416102,130962,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SF,10,416128,130895,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SG,10,416049,130864,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SH,10,416222,130913,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SJ,10,416159,130896,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SL,10,416021,131425,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1SQ,10,416165,130814,E92000001,E19000002,E18000010,,E06000054,E05008367
SP1 1TB,10,414360,129983,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1TD,10,414360,129996,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1TE,10,414355,130018,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1TF,10,414377,130000,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1TH,10,414382,130006,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1TL,10,414330,130038,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1TT,10,414343,130151,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 1ZX,10,413857,130232,E92000001,E19000002,E18000010,,E06000054,E05008393
SP1 2AA,10,414421,129899,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AB,10,414920,129612,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2AF,10,414360,129864,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AG,10,414375,129834,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AH,10,414552,129417,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2AJ,10,414584,129960,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AL,10,414591,129960,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AN,10,414591,129900,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AP,10,414654,129934,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AQ,10,414413,129940,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AR,10,414614,129788,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AS,10,414635,129870,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AU,10,414659,129777,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2AY,10,414617,129739,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2AZ,10,414595,129770,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BA,10,414652,129703,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2BD,10,414691,129732,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2BG,10,414732,129700,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2BH,10,414690,129754,E92000001,E19000002,E18000010,,E06000054,E05008389
